filename,width,height,class,xmin,ymin,xmax,ymax
ASG000dqy4.jpg,2048,1536,Wildebeest,1914,671,2027,712
ASG000dqy4.jpg,2048,1536,Wildebeest,1901,671,2001,717
ASG000dqy4.jpg,2048,1536,Wildebeest,1873,669,2001,718
ASG000dqy4.jpg,2048,1536,Wildebeest,1760,671,1872,723
ASG000dqy4.jpg,2048,1536,Wildebeest,1617,670,1692,711
ASG000dqy4.jpg,2048,1536,Wildebeest,1591,671,1658,707
ASG000dqy4.jpg,2048,1536,Zebra,1478,661,1608,707
ASG000dqy4.jpg,2048,1536,Wildebeest,1459,669,1545,715
ASG000dqy4.jpg,2048,1536,Zebra,1321,664,1456,723
ASG000dqy4.jpg,2048,1536,Wildebeest,1282,668,1393,725
ASG000dqy4.jpg,2048,1536,Wildebeest,1151,673,1273,731
ASG000dqy4.jpg,2048,1536,Zebra,1089,661,1211,725
ASG000dqy4.jpg,2048,1536,Wildebeest,908,664,1036,737
ASG000dqy4.jpg,2048,1536,Zebra,845,671,964,731
ASG000dqy4.jpg,2048,1536,Zebra,658,674,795,732
ASG000dqy4.jpg,2048,1536,Wildebeest,591,673,725,747
ASG000dqy4.jpg,2048,1536,Zebra,435,665,596,748
ASG000dqy4.jpg,2048,1536,Zebra,267,670,420,742
ASG000dqy4.jpg,2048,1536,Wildebeest,1,671,142,757
ASG000cdor.jpg,2048,1536,Zebra,1824,805,1970,871
ASG000cdor.jpg,2048,1536,Zebra,1623,809,1733,859
ASG000cdor.jpg,2048,1536,Wildebeest,990,771,1146,840
ASG000cdor.jpg,2048,1536,Wildebeest,932,790,989,823
ASG000cdor.jpg,2048,1536,Wildebeest,809,781,851,811
ASG000cdor.jpg,2048,1536,Wildebeest,763,776,818,809
ASG000cdor.jpg,2048,1536,Wildebeest,736,773,786,807
ASG000cdor.jpg,2048,1536,Wildebeest,671,773,728,804
ASG000cdor.jpg,2048,1536,Wildebeest,707,775,743,803
ASG000cdor.jpg,2048,1536,Zebra,523,768,562,803
ASG000cdor.jpg,2048,1536,Zebra,1,529,497,999
ASG000cdor.jpg,2048,1536,Wildebeest,1471,802,1519,840
ASG000f0dh.jpg,2048,1536,Zebra,1554,989,2048,1417
ASG000f0dh.jpg,2048,1536,Zebra,706,750,1714,1485
ASG000f0dh.jpg,2048,1536,Zebra,524,728,1184,1536
ASG000bfbe.jpg,2048,1536,Zebra,1800,568,2048,718
ASG000bfbe.jpg,2048,1536,Zebra,334,604,489,713
ASG000df9i.jpg,2048,1536,Wildebeest,1618,921,1710,981
ASG000df9i.jpg,2048,1536,Wildebeest,1934,925,2048,981
ASG000df9i.jpg,2048,1536,Wildebeest,1828,789,2013,917
ASG000df9i.jpg,2048,1536,Wildebeest,1636,770,1883,924
ASG000df9i.jpg,2048,1536,Wildebeest,1575,772,1826,905
ASG000df9i.jpg,2048,1536,Wildebeest,1389,731,1517,949
ASG000df9i.jpg,2048,1536,Wildebeest,1332,736,1528,909
ASG000df9i.jpg,2048,1536,Wildebeest,1115,824,1293,920
ASG000df9i.jpg,2048,1536,Wildebeest,1106,720,1363,915
ASG000df9i.jpg,2048,1536,Wildebeest,1085,751,1214,864
ASG000df9i.jpg,2048,1536,Wildebeest,872,862,1002,914
ASG000df9i.jpg,2048,1536,Wildebeest,970,833,1018,865
ASG000df9i.jpg,2048,1536,Wildebeest,909,716,1059,849
ASG000df9i.jpg,2048,1536,Wildebeest,857,710,990,846
ASG000df9i.jpg,2048,1536,Wildebeest,687,826,825,874
ASG000df9i.jpg,2048,1536,Wildebeest,666,708,973,871
ASG000df9i.jpg,2048,1536,Wildebeest,558,782,655,879
ASG000codc.jpg,2048,1536,Hartebeest,1,320,1258,1536
ASG000byff.jpg,2048,1536,Zebra,1985,956,2044,995
ASG000byff.jpg,2048,1536,Zebra,1928,972,1979,1025
ASG000byff.jpg,2048,1536,Zebra,1790,969,1891,1028
ASG000byff.jpg,2048,1536,Zebra,1296,850,1588,1066
ASG000byff.jpg,2048,1536,Zebra,692,762,919,919
ASG000byff.jpg,2048,1536,Zebra,448,718,647,848
ASG000byff.jpg,2048,1536,Zebra,1,680,133,784
ASG000d7tz.jpg,2048,1536,KoriBustard,789,759,881,799
ASG000d7tz.jpg,2048,1536,Eland,1,131,210,1337
ASG000e8jo.jpg,2048,1536,Warthog,1659,139,2048,572
ASG000emay.jpg,2048,1536,Zebra,1688,660,2048,943
ASG000ffab.jpg,2048,1536,Wildebeest,2005,808,2048,851
ASG000ffab.jpg,2048,1536,Wildebeest,1947,817,2015,850
ASG000ffab.jpg,2048,1536,Wildebeest,1703,822,1764,846
ASG000ffab.jpg,2048,1536,Wildebeest,1639,820,1698,852
ASG000ffab.jpg,2048,1536,Wildebeest,1584,822,1625,850
ASG000ffab.jpg,2048,1536,Wildebeest,1511,819,1574,847
ASG000ffab.jpg,2048,1536,Wildebeest,1467,825,1512,848
ASG000ffab.jpg,2048,1536,Wildebeest,1388,820,1430,845
ASG000ffab.jpg,2048,1536,Wildebeest,1241,830,1308,848
ASG000ffab.jpg,2048,1536,Wildebeest,1044,829,1096,849
ASG000ffab.jpg,2048,1536,Wildebeest,31,828,82,848
ASG000f0rq.jpg,2048,1536,Buffalo,1,809,190,967
ASG000cyde.jpg,2048,1536,Wildebeest,1,517,594,1015
ASG000cyde.jpg,2048,1536,Wildebeest,1,144,838,964
ASG000cyde.jpg,2048,1536,Wildebeest,1,571,1591,1536
ASG000cyde.jpg,2048,1536,Wildebeest,405,271,1231,937
ASG000cyde.jpg,2048,1536,Wildebeest,1316,400,1869,962
ASG000cyde.jpg,2048,1536,Wildebeest,1545,473,2048,1062
ASG000cyde.jpg,2048,1536,Wildebeest,1591,1,2048,1431
ASG000cyde.jpg,2048,1536,Wildebeest,382,1,2048,1122
ASG000bico.jpg,2048,1536,Wildebeest,1925,888,1994,946
ASG000bico.jpg,2048,1536,Wildebeest,1696,868,1778,958
ASG000bico.jpg,2048,1536,Wildebeest,1626,881,1660,929
ASG000bico.jpg,2048,1536,Wildebeest,1485,876,1572,928
ASG000bico.jpg,2048,1536,Wildebeest,1246,855,1361,932
ASG000bico.jpg,2048,1536,Wildebeest,671,651,1336,1181
ASG000bico.jpg,2048,1536,Wildebeest,131,844,195,881
ASG000d4gx.jpg,2048,1536,Wildebeest,1,534,300,1153
ASG000d4gx.jpg,2048,1536,Wildebeest,1560,826,1850,959
ASG000dck6.jpg,2048,1536,Zebra,606,518,686,564
ASG000dck6.jpg,2048,1536,Zebra,472,503,592,571
ASG000dck6.jpg,2048,1536,Zebra,392,496,547,586
ASG000dck6.jpg,2048,1536,Zebra,1176,417,1844,883
ASG000dck6.jpg,2048,1536,Zebra,1316,350,2048,1091
ASG000f2g7.jpg,2048,1536,Wildebeest,1984,863,2048,948
ASG000f2g7.jpg,2048,1536,Wildebeest,1709,837,1921,945
ASG000f2g7.jpg,2048,1536,Wildebeest,1633,839,1861,932
ASG000f2g7.jpg,2048,1536,Wildebeest,1369,820,1626,927
ASG000f2g7.jpg,2048,1536,Wildebeest,1117,813,1421,925
ASG000f2g7.jpg,2048,1536,Wildebeest,979,801,1142,901
ASG000f2g7.jpg,2048,1536,Wildebeest,763,800,1030,906
ASG000f2g7.jpg,2048,1536,Wildebeest,577,798,780,901
ASG000f2g7.jpg,2048,1536,Wildebeest,280,785,565,896
ASG000f2g7.jpg,2048,1536,Wildebeest,1,758,286,887
ASG000bib9.jpg,2048,1536,Wildebeest,1699,627,2048,1147
ASG000e54m.jpg,2048,1536,Zebra,1762,1189,2048,1454
ASG000e54m.jpg,2048,1536,Zebra,1434,1069,1937,1459
ASG000e54m.jpg,2048,1536,Zebra,969,879,1707,1344
ASG000e54m.jpg,2048,1536,Zebra,724,437,2048,1536
ASG000e54m.jpg,2048,1536,Zebra,1,1,1682,1217
ASG000cla8.jpg,2048,1536,Baboon,1072,666,1150,724
ASG000cla8.jpg,2048,1536,Baboon,1,710,556,1536
ASG000f882.jpg,2048,1536,Buffalo,1199,356,2048,1392
ASG000ckk9.jpg,2048,1536,Wildebeest,1,770,595,1085
ASG000be5n.jpg,2048,1536,Zebra,1994,942,2048,1122
ASG000be5n.jpg,2048,1536,Zebra,1,792,384,1060
ASG000be5n.jpg,2048,1536,Zebra,1,738,173,1043
ASG000dzbz.jpg,2048,1536,Human,487,1,2047,1536
ASG000c89z.jpg,2048,1536,Aardvark,234,840,1228,1257
ASG000d4gt.jpg,2048,1536,Wildebeest,1867,790,2048,1339
ASG000d4gt.jpg,2048,1536,Wildebeest,1155,816,1200,856
ASG000d4gt.jpg,2048,1536,Wildebeest,1,764,42,790
ASG000d4gt.jpg,2048,1536,Wildebeest,36,768,86,792
ASG000d4gt.jpg,2048,1536,Wildebeest,191,790,229,830
ASG000d4gt.jpg,2048,1536,Wildebeest,130,793,206,826
ASG000d4gt.jpg,2048,1536,Wildebeest,129,762,194,810
ASG000d4gt.jpg,2048,1536,Wildebeest,184,777,279,819
ASG000d4gt.jpg,2048,1536,Wildebeest,213,770,283,812
ASG000d4gt.jpg,2048,1536,Wildebeest,289,769,345,814
ASG000d4gt.jpg,2048,1536,Wildebeest,330,780,406,827
ASG000d4gt.jpg,2048,1536,Wildebeest,418,781,499,833
ASG000d4gt.jpg,2048,1536,Wildebeest,472,781,524,826
ASG000d4gt.jpg,2048,1536,Wildebeest,475,792,546,842
ASG000d4gt.jpg,2048,1536,Wildebeest,525,775,605,849
ASG000d4gt.jpg,2048,1536,Wildebeest,540,784,632,853
ASG000d4gt.jpg,2048,1536,Wildebeest,570,782,654,845
ASG000d4gt.jpg,2048,1536,Wildebeest,638,784,743,856
ASG000d4gt.jpg,2048,1536,Wildebeest,634,776,719,839
ASG000d4gt.jpg,2048,1536,Wildebeest,651,783,748,838
ASG000d4gt.jpg,2048,1536,Wildebeest,686,782,729,832
ASG000d4gt.jpg,2048,1536,Wildebeest,710,788,766,835
ASG000d4gt.jpg,2048,1536,Wildebeest,730,780,801,846
ASG000d4gt.jpg,2048,1536,Wildebeest,757,782,866,851
ASG000d4gt.jpg,2048,1536,Wildebeest,827,798,920,849
ASG000d4gt.jpg,2048,1536,Wildebeest,872,786,940,854
ASG000d4gt.jpg,2048,1536,Wildebeest,1203,811,1262,844
ASG000dbgu.jpg,2048,1536,Zebra,1971,552,2030,607
ASG000dbgu.jpg,2048,1536,Zebra,1613,472,1732,607
ASG000dbgu.jpg,2048,1536,Zebra,1345,256,1980,857
ASG000dw2i.jpg,2048,1536,Topi,1064,594,2039,1352
ASG000egfr.jpg,2048,1536,Hartebeest,1833,826,2026,964
ASG000bnxp.jpg,2048,1536,Zebra,1,774,86,868
ASG000bnxp.jpg,2048,1536,Zebra,1016,795,1149,886
ASG000bnxp.jpg,2048,1536,Zebra,811,746,1092,891
ASG000bnxp.jpg,2048,1536,Zebra,1314,824,1392,870
ASG000bnxp.jpg,2048,1536,Zebra,1416,825,1484,870
ASG000bnxp.jpg,2048,1536,Zebra,1471,828,1517,859
ASG000bnxp.jpg,2048,1536,Zebra,1575,830,1618,867
ASG000f109.jpg,2048,1536,Zebra,1753,489,2048,700
ASG000f109.jpg,2048,1536,Zebra,197,530,406,646
ASG000ckga.jpg,2048,1536,Wildebeest,88,673,658,1231
ASG000ckga.jpg,2048,1536,Wildebeest,365,626,1354,1335
ASG000ckga.jpg,2048,1536,Wildebeest,1,1,669,1153
ASG000ckga.jpg,2048,1536,Wildebeest,1,1,2048,1536
ASG000e6tp.jpg,2048,1536,Wildebeest,1,1,2048,1494
ASG000f1e7.jpg,2048,1536,Buffalo,1212,423,1899,1321
ASG000f1e7.jpg,2048,1536,Buffalo,234,765,462,910
ASG000f1e7.jpg,2048,1536,Buffalo,437,572,788,1122
ASG000de99.jpg,2048,1536,Human,877,1,2048,1536
ASG000cdmo.jpg,2048,1536,Wildebeest,1571,412,2048,1273
ASG000cdmo.jpg,2048,1536,Wildebeest,1688,764,1910,1005
ASG000cdmo.jpg,2048,1536,Wildebeest,1184,718,1569,966
ASG000cdmo.jpg,2048,1536,Wildebeest,996,617,1492,1022
ASG000cdmo.jpg,2048,1536,Wildebeest,853,542,1445,1009
ASG000cdmo.jpg,2048,1536,Wildebeest,766,661,1114,983
ASG000cdmo.jpg,2048,1536,Wildebeest,149,788,395,928
ASG000cdmo.jpg,2048,1536,Wildebeest,458,812,726,946
ASG000cdmo.jpg,2048,1536,Wildebeest,596,657,870,945
ASG000cdmo.jpg,2048,1536,Wildebeest,355,588,846,959
ASG000cdmo.jpg,2048,1536,Wildebeest,3,595,429,947
ASG000bnp6.jpg,2048,1536,Giraffe,1143,1,2047,1248
ASG000bnp6.jpg,2048,1536,Giraffe,1,730,33,761
ASG000chet.jpg,2560,1920,Wildebeest,165,981,501,1142
ASG000bm1t.jpg,2048,1536,Wildebeest,1452,754,1609,840
ASG000bm1t.jpg,2048,1536,Wildebeest,1296,777,1408,833
ASG000bm1t.jpg,2048,1536,Wildebeest,1174,772,1209,797
ASG000bm1t.jpg,2048,1536,Wildebeest,468,752,524,785
ASG000bm1t.jpg,2048,1536,Wildebeest,380,748,443,787
ASG000bm1t.jpg,2048,1536,Wildebeest,537,757,587,786
ASG000bm1t.jpg,2048,1536,Wildebeest,621,708,771,833
ASG000bm1t.jpg,2048,1536,Wildebeest,722,626,1030,917
ASG000bm1t.jpg,2048,1536,Wildebeest,1,554,428,963
ASG000ctnz.jpg,2048,1536,Zebra,1444,743,1508,819
ASG000ctnz.jpg,2048,1536,Zebra,1454,726,1491,795
ASG000ctnz.jpg,2048,1536,Zebra,1468,703,1547,822
ASG000ctnz.jpg,2048,1536,Zebra,1298,663,1419,853
ASG000ctnz.jpg,2048,1536,Zebra,842,623,1175,897
ASG000bdjo.jpg,2048,1536,HyenaSpotted,1723,642,1932,1027
ASG000eez3.jpg,2048,1536,Impala,1,1,622,1452
ASG000bdf2.jpg,2048,1536,Zebra,1669,688,1817,810
ASG000bdf2.jpg,2048,1536,Zebra,175,807,404,918
ASG000bh2n.jpg,2048,1536,Wildebeest,71,390,410,1066
ASG000bh2n.jpg,2048,1536,Wildebeest,152,751,538,986
ASG000bh2n.jpg,2048,1536,Wildebeest,608,707,899,981
ASG000bh2n.jpg,2048,1536,Zebra,308,594,671,838
ASG000bh2n.jpg,2048,1536,Zebra,867,807,1486,1223
ASG000bh2n.jpg,2048,1536,Zebra,832,540,1502,977
ASG000bh2n.jpg,2048,1536,Zebra,1091,562,1554,1088
ASG000bh2n.jpg,2048,1536,Zebra,1691,547,2048,1124
ASG000d7og.jpg,2048,1536,GazelleThomsons,1189,882,2048,1452
ASG000d7og.jpg,2048,1536,GazelleThomsons,557,568,2048,1536
ASG000bbcl.jpg,2048,1536,Wildebeest,1,1,2048,1536
ASG000d7lm.jpg,2048,1536,GazelleThomsons,1,1,2048,1536
ASG000d7lm.jpg,2048,1536,Zebra,934,764,1477,1291
ASG000ewrf.jpg,2048,1536,Wildebeest,1570,1084,2048,1460
ASG000ewrf.jpg,2048,1536,Wildebeest,992,1087,1484,1536
ASG000ewrf.jpg,2048,1536,Wildebeest,731,906,1053,1243
ASG000ewrf.jpg,2048,1536,Wildebeest,26,1021,531,1316
ASG000ewrf.jpg,2048,1536,Wildebeest,1,1,2048,1536
ASG000biub.jpg,2048,1536,Wildebeest,263,653,293,679
ASG000biub.jpg,2048,1536,Wildebeest,217,645,275,703
ASG000biub.jpg,2048,1536,Wildebeest,166,635,245,684
ASG000biub.jpg,2048,1536,Wildebeest,291,640,354,694
ASG000biub.jpg,2048,1536,Wildebeest,498,664,543,687
ASG000biub.jpg,2048,1536,Wildebeest,608,682,645,706
ASG000biub.jpg,2048,1536,Wildebeest,630,672,681,696
ASG000biub.jpg,2048,1536,Wildebeest,681,685,712,713
ASG000biub.jpg,2048,1536,Wildebeest,721,676,780,706
ASG000biub.jpg,2048,1536,Wildebeest,801,681,857,714
ASG000biub.jpg,2048,1536,Wildebeest,869,679,971,735
ASG000biub.jpg,2048,1536,Wildebeest,970,679,1073,739
ASG000biub.jpg,2048,1536,Wildebeest,1075,690,1112,740
ASG000biub.jpg,2048,1536,Wildebeest,1122,700,1195,729
ASG000biub.jpg,2048,1536,Wildebeest,1125,693,1193,747
ASG000biub.jpg,2048,1536,Wildebeest,1236,707,1275,729
ASG000biub.jpg,2048,1536,Wildebeest,1259,696,1348,747
ASG000biub.jpg,2048,1536,Wildebeest,1354,709,1408,733
ASG000biub.jpg,2048,1536,Wildebeest,1641,727,1690,755
ASG000biub.jpg,2048,1536,Wildebeest,1686,726,1756,761
ASG000biub.jpg,2048,1536,Wildebeest,1728,728,1795,765
ASG000biub.jpg,2048,1536,Wildebeest,1787,725,1850,770
ASG000biub.jpg,2048,1536,Wildebeest,1811,727,1885,775
ASG000biub.jpg,2048,1536,Wildebeest,1825,601,2047,1010
ASG000b6ax.jpg,2048,1536,Zebra,744,733,795,811
ASG000b6ax.jpg,2048,1536,Zebra,830,724,918,810
ASG000b6ax.jpg,2048,1536,Zebra,933,727,1123,857
ASG000b6ax.jpg,2048,1536,Zebra,835,738,986,882
ASG000b6ax.jpg,2048,1536,Zebra,1,768,97,831
ASG000b6ax.jpg,2048,1536,Zebra,377,723,486,820
ASG000b6ax.jpg,2048,1536,Zebra,121,771,225,830
ASG000b6ax.jpg,2048,1536,Zebra,1,431,822,1098
ASG000bvfh.jpg,2048,1536,Wildebeest,1,647,523,1452
ASG000bvfh.jpg,2048,1536,OtherBird,1358,37,1412,97
ASG000bvfh.jpg,2048,1536,Wildebeest,1901,819,2048,1175
ASG000bvfh.jpg,2048,1536,Wildebeest,1731,871,1840,971
ASG000bvfh.jpg,2048,1536,Wildebeest,1539,876,1620,952
ASG000bvfh.jpg,2048,1536,Wildebeest,1453,876,1538,923
ASG000bvfh.jpg,2048,1536,Wildebeest,1503,877,1564,920
ASG000bvfh.jpg,2048,1536,Wildebeest,1427,898,1498,946
ASG000bvfh.jpg,2048,1536,Wildebeest,1390,896,1438,936
ASG000bvfh.jpg,2048,1536,Wildebeest,1320,851,1391,924
ASG000bvfh.jpg,2048,1536,Wildebeest,1234,824,1360,920
ASG000bvfh.jpg,2048,1536,Wildebeest,1148,815,1320,961
ASG000bvfh.jpg,2048,1536,Wildebeest,752,875,895,950
ASG000bvfh.jpg,2048,1536,Wildebeest,915,841,991,883
ASG000bvfh.jpg,2048,1536,Wildebeest,912,699,1229,1318
ASG000bvee.jpg,2048,1536,Wildebeest,807,731,1096,933
ASG000bvee.jpg,2048,1536,Wildebeest,793,243,2047,1536
ASG000fhpo.jpg,2048,1536,Warthog,1299,763,1657,993
ASG000d5av.jpg,2048,1536,Wildebeest,862,960,959,984
ASG000d5av.jpg,2048,1536,Wildebeest,1085,953,1176,990
ASG000d5av.jpg,2048,1536,Wildebeest,1214,949,1299,987
ASG000d5av.jpg,2048,1536,Wildebeest,1376,954,1468,986
ASG000d5av.jpg,2048,1536,Wildebeest,1431,822,1940,1126
ASG000d5av.jpg,2048,1536,Wildebeest,1368,1,2048,1455
ASG000d5av.jpg,2048,1536,Wildebeest,590,392,2048,1536
ASG000cknp.jpg,2048,1536,Wildebeest,1433,699,1517,788
ASG000cknp.jpg,2048,1536,Wildebeest,1480,355,2048,1052
ASG000cknp.jpg,2048,1536,Wildebeest,1256,586,1509,736
ASG000cknp.jpg,2048,1536,Wildebeest,961,496,1195,861
ASG000cknp.jpg,2048,1536,Wildebeest,896,594,1086,721
ASG000cknp.jpg,2048,1536,Wildebeest,798,576,1011,744
ASG000cknp.jpg,2048,1536,Wildebeest,670,577,846,727
ASG000cknp.jpg,2048,1536,Wildebeest,1,585,74,683
ASG000cknp.jpg,2048,1536,Wildebeest,83,631,250,716
ASG000cknp.jpg,2048,1536,Wildebeest,1,505,202,830
ASG000c8xt.jpg,2048,1536,Elephant,1,1,880,929
ASG000cpqn.jpg,2048,1536,Hartebeest,198,502,1374,1536
ASG000b5w5.jpg,2048,1536,Zebra,1423,744,1652,851
ASG000b6bn.jpg,2048,1536,Wildebeest,1225,743,1263,763
ASG000b6bn.jpg,2048,1536,Zebra,1341,729,1385,766
ASG000b6bn.jpg,2048,1536,Zebra,1423,715,1530,815
ASG000b6bn.jpg,2048,1536,Zebra,1425,749,1532,815
ASG000b6bn.jpg,2048,1536,Zebra,1501,715,1552,748
ASG000b6bn.jpg,2048,1536,Zebra,1531,722,1570,747
ASG000b6bn.jpg,2048,1536,Zebra,1573,717,1600,750
ASG000b6bn.jpg,2048,1536,Zebra,1568,711,1596,753
ASG000b6bn.jpg,2048,1536,Zebra,1053,738,1198,817
ASG000b6bn.jpg,2048,1536,Zebra,967,741,1010,811
ASG000b6bn.jpg,2048,1536,Zebra,843,725,1000,812
ASG000b6bn.jpg,2048,1536,Zebra,751,709,896,811
ASG000b6bn.jpg,2048,1536,Wildebeest,753,752,845,808
ASG000b6bn.jpg,2048,1536,Zebra,517,727,688,821
ASG000b6bn.jpg,2048,1536,Wildebeest,269,730,402,817
ASG000b6bn.jpg,2048,1536,Zebra,242,726,340,813
ASG000b6bn.jpg,2048,1536,Zebra,49,744,199,824
ASG000b6bn.jpg,2048,1536,Wildebeest,28,739,158,789
ASG000b6bn.jpg,2048,1536,Wildebeest,1,761,112,828
ASG000c2vh.jpg,2048,1536,Wildebeest,926,652,1275,918
ASG000e3yy.jpg,2048,1536,Wildebeest,1,621,64,741
ASG000e3yy.jpg,2048,1536,Wildebeest,1,662,303,877
ASG000e3yy.jpg,2048,1536,Wildebeest,304,693,378,734
ASG000e3yy.jpg,2048,1536,Wildebeest,400,677,514,743
ASG000e3yy.jpg,2048,1536,Wildebeest,523,697,588,728
ASG000e3yy.jpg,2048,1536,Wildebeest,584,651,793,749
ASG000e3yy.jpg,2048,1536,Wildebeest,770,705,811,727
ASG000e3yy.jpg,2048,1536,Wildebeest,840,593,1154,793
ASG000e3yy.jpg,2048,1536,Wildebeest,892,588,1227,831
ASG000e3yy.jpg,2048,1536,Wildebeest,1116,545,1556,878
ASG000e3yy.jpg,2048,1536,Wildebeest,1393,606,1641,763
ASG000e3yy.jpg,2048,1536,Wildebeest,1574,665,1711,736
ASG000e3yy.jpg,2048,1536,Wildebeest,1790,682,1869,720
ASG000e3yy.jpg,2048,1536,Wildebeest,1930,691,1971,722
ASG000b7ey.jpg,2048,1536,Buffalo,60,808,375,917
ASG000b7ey.jpg,2048,1536,Buffalo,1,825,38,914
ASG000b7ey.jpg,2048,1536,Buffalo,454,373,1797,1328
ASG000b7ey.jpg,2048,1536,Buffalo,1678,719,1854,825
ASG000bdca.jpg,2048,1536,Wildebeest,1586,615,1830,836
ASG000bdca.jpg,2048,1536,Wildebeest,1904,719,1961,749
ASG000bdca.jpg,2048,1536,Wildebeest,1791,731,1861,772
ASG000bdca.jpg,2048,1536,Wildebeest,1476,757,1529,791
ASG000bdca.jpg,2048,1536,Wildebeest,1372,751,1441,802
ASG000bdca.jpg,2048,1536,Wildebeest,1155,776,1220,811
ASG000bdca.jpg,2048,1536,Wildebeest,1031,788,1091,820
ASG000bdca.jpg,2048,1536,Wildebeest,904,799,957,829
ASG000bdca.jpg,2048,1536,Wildebeest,823,796,888,834
ASG000bdca.jpg,2048,1536,Wildebeest,438,826,507,870
ASG000bdca.jpg,2048,1536,Wildebeest,293,834,397,881
ASG000bdca.jpg,2048,1536,Wildebeest,1,862,54,897
ASG000ck3b.jpg,2048,1536,Wildebeest,327,993,965,1536
ASG000ck3b.jpg,2048,1536,Wildebeest,878,918,1298,1536
ASG000ck3b.jpg,2048,1536,Wildebeest,831,982,1129,1258
ASG000ck3b.jpg,2048,1536,Wildebeest,1051,1,2048,1536
ASG000ck3b.jpg,2048,1536,Wildebeest,1,1,896,1536
ASG000fi0g.jpg,2048,1536,Wildebeest,275,411,1436,1185
ASG000f8q7.jpg,2048,1536,HyenaSpotted,1699,730,1999,905
ASG000blk8.jpg,2048,1536,Zebra,1332,654,1947,1324
ASG000blk8.jpg,2048,1536,Zebra,1892,898,2048,993
ASG000blk8.jpg,2048,1536,Zebra,1647,634,1836,971
ASG000blk8.jpg,2048,1536,Zebra,1238,811,1406,1046
ASG000blk8.jpg,2048,1536,Zebra,1316,808,1479,1021
ASG000blk8.jpg,2048,1536,Zebra,341,613,823,952
ASG000blk8.jpg,2048,1536,Zebra,1,530,334,1080
ASG000blk8.jpg,2048,1536,Zebra,108,432,1302,1285
ASG000blk8.jpg,2048,1536,Zebra,1071,712,1320,1010
ASG000ebhd.jpg,2048,1536,Wildebeest,525,534,822,1078
ASG000ebot.jpg,2048,1536,Hippopotamus,1011,683,1358,939
ASG000ebot.jpg,2048,1536,Hippopotamus,1304,661,1721,911
ASG000dwz7.jpg,2048,1536,Zebra,1,817,229,1017
ASG000dwz7.jpg,2048,1536,Zebra,970,877,1233,1030
ASG000bcd2.jpg,2048,1536,Wildebeest,1421,1,2048,1458
ASG000by71.jpg,2048,1536,Zebra,1158,797,1477,996
ASG000by71.jpg,2048,1536,Zebra,435,814,533,877
ASG000by71.jpg,2048,1536,Zebra,208,785,365,886
ASG000by71.jpg,2048,1536,Zebra,1,584,214,1178
ASG000bqzm.jpg,2048,1536,Wildebeest,212,815,538,1104
ASG000bqzm.jpg,2048,1536,Wildebeest,99,1,2047,1536
ASG000bcnh.jpg,2048,1536,Wildebeest,1838,519,2048,1462
ASG000bcnh.jpg,2048,1536,Wildebeest,1,482,338,1471
ASG000bcnh.jpg,2048,1536,Wildebeest,502,408,2002,1467
ASG000bcnh.jpg,2048,1536,Wildebeest,306,619,1071,1295
ASG000d45d.jpg,2048,1536,Buffalo,613,662,1167,940
ASG000deto.jpg,2048,1536,Wildebeest,1,1,2048,1536
ASG000deto.jpg,2048,1536,Wildebeest,1,757,219,1162
ASG000efyh.jpg,2048,1536,Wildebeest,859,794,927,826
ASG000efyh.jpg,2048,1536,Wildebeest,937,771,1119,860
ASG000efyh.jpg,2048,1536,Wildebeest,1,673,55,714
ASG000efyh.jpg,2048,1536,Wildebeest,1325,852,1383,879
ASG000efyh.jpg,2048,1536,Wildebeest,1588,886,1628,908
ASG000efyh.jpg,2048,1536,Wildebeest,1707,900,1743,921
ASG000efyh.jpg,2048,1536,Wildebeest,1773,912,1821,934
ASG000ce24.jpg,2048,1536,Zebra,2000,662,2048,861
ASG000ce24.jpg,2048,1536,Zebra,1720,720,1980,882
ASG000ce24.jpg,2048,1536,Zebra,1367,718,1758,918
ASG000ce24.jpg,2048,1536,Zebra,1,329,1378,1313
ASG000f8rl.jpg,2048,1536,Warthog,1677,716,2048,1177
ASG000bglu.jpg,2048,1536,Zebra,1492,718,1534,751
ASG000bglu.jpg,2048,1536,Zebra,1423,709,1460,742
ASG000bglu.jpg,2048,1536,Zebra,993,649,1080,752
ASG000bglu.jpg,2048,1536,Zebra,827,682,1001,768
ASG000bglu.jpg,2048,1536,Zebra,694,635,771,727
ASG000bglu.jpg,2048,1536,Zebra,76,486,583,903
ASG000bglu.jpg,2048,1536,Zebra,1736,674,2048,964
ASG000bglu.jpg,2048,1536,Wildebeest,896,729,1347,997
ASG000bglu.jpg,2048,1536,Wildebeest,647,741,1132,976
ASG000ezwr.jpg,2048,1536,Wildebeest,1,973,164,1141
ASG000cm4k.jpg,2048,1536,Wildebeest,1754,581,2048,1351
ASG000cm4k.jpg,2048,1536,Wildebeest,1637,730,1810,835
ASG000cm4k.jpg,2048,1536,Wildebeest,1529,756,1935,1000
ASG000cm4k.jpg,2048,1536,Wildebeest,1332,727,1801,1072
ASG000cm4k.jpg,2048,1536,Wildebeest,1410,724,1493,797
ASG000cm4k.jpg,2048,1536,Wildebeest,1239,741,1338,838
ASG000cm4k.jpg,2048,1536,Wildebeest,1033,739,1327,1040
ASG000cm4k.jpg,2048,1536,Wildebeest,1,731,131,993
